ID;Type;Accident;Reporting;Payment;Amount
6586;Bodily;39362.14263;40140.69209;40140;3490.25
6586;Bodily;39362.14263;40140.69209;40140;3780.24
6586;Bodily;39362.14263;40140.69209;40140;1835.3
6587;Bodily;43721.21248;43729.50578;43774;124925
6587;Bodily;43721.21248;43729.50578;43818;2893.94
6588;Bodily;39896.27243;39898.80546;39972;479951
6588;Bodily;39896.27243;39898.80546;40024;75780.8
6588;Bodily;39896.27243;39898.80546;40173;95573.1
6588;Bodily;39896.27243;39898.80546;40175;12870.4
6589;Bodily;43056.78548;43087.80822;43224;16599.7
6589;Bodily;43056.78548;43087.80822;43245;120114
6589;Bodily;43056.78548;43087.80822;43818;70985.6
6590;Bodily;41388.05866;41399.66508;41412;94863.4
6590;Bodily;41388.05866;41399.66508;42111;23375.3
6591;Bodily;38512.78291;38571.20263;38576;29480.1
6591;Bodily;38512.78291;38571.20263;38871;4893.04
6591;Bodily;38512.78291;38571.20263;40078;65404
6592;Bodily;40460.91908;40611.44526;40644;7412.9
6592;Bodily;40460.91908;40611.44526;40702;60652.7
6593;Bodily;39428.85879;39432.41037;39520;4223.29
6593;Bodily;39428.85879;39432.41037;39563;74370
6594;Bodily;43696.01895;43713.75871;43726;84601.7
6594;Bodily;43696.01895;43713.75871;43779;60928
6594;Bodily;43696.01895;43713.75871;43818;18598.8
6595;Bodily;42331.15765;42829.23231;43673;233238
6596;Bodily;40474.63856;40595.85733;40595;30718.2
6596;Bodily;40474.63856;40595.85733;40758;109363
6596;Bodily;40474.63856;40595.85733;42982;62690.3
6597;Bodily;36978.83022;37015.77790;37289;7912.1
6597;Bodily;36978.83022;37015.77790;37728;62215.3
6598;Bodily;37784.01175;37826.55863;37943;7764.88
6598;Bodily;37784.01175;37826.55863;38419;4439.23
6598;Bodily;37784.01175;37826.55863;38427;10323.5
6599;Bodily;38431.05209;38474.57672;38610;18866.9
6599;Bodily;38431.05209;38474.57672;38641;239386
6599;Bodily;38431.05209;38474.57672;40358;168699
6600;Bodily;42488.88948;42535.46083;43818;1356.4
6600;Bodily;42488.88948;42535.46083;43818;70481.7
6601;Bodily;41327.46479;41356.93002;41708;12378.5
6601;Bodily;41327.46479;41356.93002;42054;182346
6602;Bodily;40960.42622;41000.82863;41012;27240.2
6602;Bodily;40960.42622;41000.82863;41067;9184.94
6602;Bodily;40960.42622;41000.82863;41072;10915.2
6602;Bodily;40960.42622;41000.82863;41241;9676.39
6602;Bodily;40960.42622;41000.82863;41455;2245
6602;Bodily;40960.42622;41000.82863;41924;90447.4
6603;Bodily;37480.54094;37484.42581;37685;18174.1
6603;Bodily;37480.54094;37484.42581;37686;1893.12
6603;Bodily;37480.54094;37484.42581;37790;2.9265e+06
6603;Bodily;37480.54094;37484.42581;37884;41509.7
6603;Bodily;37480.54094;37484.42581;41678;12189
6604;Bodily;43751.48760;44183.32986;44183;22192
6605;Bodily;39268.60739;39298.69978;39349;62145.3
6605;Bodily;39268.60739;39298.69978;39910;55365.3
6606;Bodily;40027.75210;40048.78198;40238;29106.5
6606;Bodily;40027.75210;40048.78198;40263;8304.77
6606;Bodily;40027.75210;40048.78198;40396;2488.14
6607;Bodily;39467.83763;39473.55692;39601;4330.75
6607;Bodily;39467.83763;39473.55692;39747;49604.3
6607;Bodily;39467.83763;39473.55692;39959;5271.24
6607;Bodily;39467.83763;39473.55692;43818;53156.5
6608;Bodily;43693.61735;43701.71225;43818;4547.58
6609;Bodily;37399.36459;37550.95810;37550;6926.85
6609;Bodily;37399.36459;37550.95810;38131;4216.3
6610;Bodily;39464.87135;39661.02722;39799;3464.83
6610;Bodily;39464.87135;39661.02722;40036;176204
6610;Bodily;39464.87135;39661.02722;43067;40172.6
6611;Bodily;36635.19408;36641.77196;36720;2298.32
6611;Bodily;36635.19408;36641.77196;36886;1339.03
6612;Bodily;36660.01949;36909.55035;36909;2426.18
6612;Bodily;36660.01949;36909.55035;37272;53443.4
6613;Bodily;40883.64056;40932.96729;41452;74320.9
6614;Bodily;39086.05398;39088.72222;39199;924.316
6614;Bodily;39086.05398;39088.72222;39424;1974.05
6615;Bodily;39350.20116;39518.35378;39518;12877.5
6615;Bodily;39350.20116;39518.35378;39591;19917.2
6615;Bodily;39350.20116;39518.35378;39604;1895.36
6615;Bodily;39350.20116;39518.35378;39657;64004.2
6616;Bodily;43001.99310;43263.13267;43263;8322.09
6616;Bodily;43001.99310;43263.13267;43818;12627.2
6617;Bodily;43754.76590;43796.57559;43818;12253.2
6617;Bodily;43754.76590;43796.57559;43818;65859.1
6617;Bodily;43754.76590;43796.57559;43818;70335.5
6617;Bodily;43754.76590;43796.57559;43818;1040.8
6618;Bodily;40813.21973;40821.61837;40979;49021.7
6618;Bodily;40813.21973;40821.61837;41121;1317.02
6618;Bodily;40813.21973;40821.61837;41338;19801.8
6618;Bodily;40813.21973;40821.61837;41412;905.787
6619;Bodily;41082.88984;41178.42786;41227;6497.23
6619;Bodily;41082.88984;41178.42786;41652;5515.94
6619;Bodily;41082.88984;41178.42786;41968;12853.1
6620;Bodily;37358.92689;37398.50586;37398;24503.8
6620;Bodily;37358.92689;37398.50586;37973;60973.7
6620;Bodily;37358.92689;37398.50586;38708;26728.2
6620;Bodily;37358.92689;37398.50586;39028;171587
6620;Bodily;37358.92689;37398.50586;39859;26821.5
6621;Bodily;38476.77993;38502.59946;38848;12388.4
6621;Bodily;38476.77993;38502.59946;39338;32238
6622;Bodily;43555.37131;43565.40974;43764;76265.5
6623;Bodily;42953.23831;42966.26087;43277;16519.4
6623;Bodily;42953.23831;42966.26087;43818;89395.4
6624;Bodily;42949.10717;42949.10717;43403;19100.4
6624;Bodily;42949.10717;42949.10717;43818;130467
6625;Bodily;37072.65018;37131.46569;37131;13723.5
6625;Bodily;37072.65018;37131.46569;37252;31601.1
6625;Bodily;37072.65018;37131.46569;38015;21887.1
6626;Bodily;43445.08690;43469.47654;43577;3008.78
6627;Bodily;41051.34533;41056.56714;41148;26084.5
6627;Bodily;41051.34533;41056.56714;42263;11919.4
6628;Bodily;38682.23201;38689.72520;38964;2605.75
6628;Bodily;38682.23201;38689.72520;39374;22407.4
6629;Bodily;43598.85265;43740.92843;43818;135888
6630;Bodily;37409.07866;37466.39204;37590;521137
6630;Bodily;37409.07866;37466.39204;37967;6251.67
6630;Bodily;37409.07866;37466.39204;38518;7151.81
6631;Bodily;36896.14432;36904.38453;37248;6354.37
6631;Bodily;36896.14432;36904.38453;37505;202455
6631;Bodily;36896.14432;36904.38453;37568;8734.63
6632;Bodily;37368.40035;37402.09824;37460;11305.2
6632;Bodily;37368.40035;37402.09824;37649;45898.3
6632;Bodily;37368.40035;37402.09824;37723;44053.6
6632;Bodily;37368.40035;37402.09824;37762;15243.5
6632;Bodily;37368.40035;37402.09824;38527;76770.2
6632;Bodily;37368.40035;37402.09824;38629;172903
6633;Bodily;41844.42480;41918.60862;42058;4492.69
6633;Bodily;41844.42480;41918.60862;43370;157996
6634;Bodily;36894.34307;36903.37702;37586;592.199
6635;Bodily;42765.33238;42771.84921;42785;6053.85
6635;Bodily;42765.33238;42771.84921;43257;8713.98
6635;Bodily;42765.33238;42771.84921;43305;116322
6636;Bodily;38506.05787;38632.07132;38632;15146.6
6636;Bodily;38506.05787;38632.07132;38663;88933
6636;Bodily;38506.05787;38632.07132;39785;17388
6637;Bodily;41155.38245;41262.06243;42668;30982.3
6638;Bodily;36703.68518;36706.56911;36768;31618.8
6638;Bodily;36703.68518;36706.56911;37155;28648.6
6639;Bodily;42019.25151;42232.09835;42232;13497.6
6639;Bodily;42019.25151;42232.09835;42354;14630.5
6639;Bodily;42019.25151;42232.09835;43818;72178.3
6640;Bodily;38476.40386;38506.36693;38623;14844.4
6640;Bodily;38476.40386;38506.36693;38665;254530
6640;Bodily;38476.40386;38506.36693;38747;14620.8
6640;Bodily;38476.40386;38506.36693;38933;28657.9
6641;Bodily;36912.35510;36932.02027;36984;4834.89
6641;Bodily;36912.35510;36932.02027;37175;7085.32
6641;Bodily;36912.35510;36932.02027;37367;56037
6642;Bodily;41090.62679;41129.47965;41870;2061.83
6643;Bodily;36602.39945;36622.08702;36768;5611.47
6643;Bodily;36602.39945;36622.08702;36869;20422.1
6643;Bodily;36602.39945;36622.08702;36961;8555.99
6644;Bodily;38995.25818;39021.67574;39079;15296.2
6644;Bodily;38995.25818;39021.67574;39268;31829.9
6644;Bodily;38995.25818;39021.67574;39838;31433.3
6645;Bodily;41682.99184;41717.97137;42038;4028.57
6646;Bodily;42210.59113;42262.79967;42448;153215
6646;Bodily;42210.59113;42262.79967;42475;58413.1
6646;Bodily;42210.59113;42262.79967;42858;11457.5
6647;Bodily;40042.58183;40045.75725;40544;13236.5
6647;Bodily;40042.58183;40045.75725;40680;1210.71
6648;Bodily;42228.55521;42250.90343;42346;1458.52
6648;Bodily;42228.55521;42250.90343;42665;194724
6649;Bodily;41469.16931;41477.67343;41528;16437.1
6649;Bodily;41469.16931;41477.67343;41584;13750.3
6649;Bodily;41469.16931;41477.67343;41690;11210.1
6650;Bodily;39435.96477;39462.21781;39476;26496.8
6650;Bodily;39435.96477;39462.21781;39580;2550.24
6650;Bodily;39435.96477;39462.21781;39612;23241.6
6651;Bodily;40463.78408;40466.89193;40620;9508.24
6652;Bodily;38577.75561;38584.84627;38755;26305.4
6653;Bodily;40687.30484;40937.16192;40937;9421.42
6653;Bodily;40687.30484;40937.16192;41287;6987.53
6653;Bodily;40687.30484;40937.16192;41292;16595.4
6654;Bodily;37882.93674;37916.86760;37965;54901.9
6654;Bodily;37882.93674;37916.86760;37994;59525.3
6655;Bodily;37697.74848;37705.21238;37803;123184
6655;Bodily;37697.74848;37705.21238;37805;23788.3
6655;Bodily;37697.74848;37705.21238;37829;10639.6
6656;Bodily;42572.77183;42756.68840;42760;63990.7
6656;Bodily;42572.77183;42756.68840;42762;1575.15
6657;Bodily;39683.92883;39684.42306;39839;38695.8
6658;Bodily;39737.39821;39906.37186;39906;42002.3
6658;Bodily;39737.39821;39906.37186;39999;3378.23
6658;Bodily;39737.39821;39906.37186;40325;1926.23
6658;Bodily;39737.39821;39906.37186;40807;23278.2
6659;Bodily;39244.59467;39290.22416;39300;467.542
6659;Bodily;39244.59467;39290.22416;40075;98927.1
6660;Bodily;39152.23504;39197.96967;39625;161184
6660;Bodily;39152.23504;39197.96967;39704;3794.66
6661;Bodily;40257.46640;40282.90753;40453;32398
6661;Bodily;40257.46640;40282.90753;40489;31623.5
6662;Bodily;40913.88140;40917.48026;41621;110458
6662;Bodily;40913.88140;40917.48026;42638;11599.9
6663;Bodily;38419.29251;38458.68025;38650;17093.7
6663;Bodily;38419.29251;38458.68025;38829;11588.4
6663;Bodily;38419.29251;38458.68025;39021;42233.1
6663;Bodily;38419.29251;38458.68025;39237;101352
6663;Bodily;38419.29251;38458.68025;39633;10752.5
6663;Bodily;38419.29251;38458.68025;39722;3873.26
6664;Bodily;43087.26572;43156.32686;43207;3990.27
6664;Bodily;43087.26572;43156.32686;43344;372.513
6664;Bodily;43087.26572;43156.32686;43818;11804.4
6665;Bodily;39157.36988;39177.11751;39295;93251.8
6665;Bodily;39157.36988;39177.11751;39935;84077.9
6666;Bodily;38828.65455;38831.27469;39014;14316
6666;Bodily;38828.65455;38831.27469;39062;7410.36
6666;Bodily;38828.65455;38831.27469;40009;68981
6667;Bodily;39812.55589;39859.99479;40457;37738.2
6668;Bodily;39744.31703;39748.54302;40194;7225.47
6669;Bodily;39729.14424;39827.16388;39954;4583.67
6670;Bodily;42137.40159;42179.82760;42220;21457
6670;Bodily;42137.40159;42179.82760;42440;49865.5
6670;Bodily;42137.40159;42179.82760;42445;30753.6
6670;Bodily;42137.40159;42179.82760;42608;5448.99
6670;Bodily;42137.40159;42179.82760;42929;16840
6671;Bodily;40875.78411;40879.54419;40900;23838
6671;Bodily;40875.78411;40879.54419;41349;10719
6671;Bodily;40875.78411;40879.54419;41350;33934
6672;Bodily;41921.15444;42035.56087;42035;23451.1
6673;Bodily;38204.87038;38257.16139;38301;35242.1
6673;Bodily;38204.87038;38257.16139;38338;59890
6674;Bodily;41869.36273;41894.42488;41941;91095.1
6674;Bodily;41869.36273;41894.42488;42137;6403.41
6675;Bodily;43261.61455;43267.67054;43482;105550
6675;Bodily;43261.61455;43267.67054;43818;40874
6675;Bodily;43261.61455;43267.67054;43818;14601.4
6675;Bodily;43261.61455;43267.67054;43818;70988
6676;Bodily;37943.18792;38028.66645;38063;72016
6676;Bodily;37943.18792;38028.66645;38381;662.65
6677;Bodily;39680.07636;39687.38450;40010;35366.9
6677;Bodily;39680.07636;39687.38450;40184;1254.33
6678;Bodily;41022.57335;41033.49932;41113;2929.77
6678;Bodily;41022.57335;41033.49932;41124;16699.9
6679;Bodily;40793.02443;40969.34318;40969;32567.3
6679;Bodily;40793.02443;40969.34318;40969;18151.3
6679;Bodily;40793.02443;40969.34318;41208;2428.22
6679;Bodily;40793.02443;40969.34318;42050;32567.8
6680;Bodily;42467.24786;42514.64035;42618;19395.1
6680;Bodily;42467.24786;42514.64035;42657;1167.34
6681;Bodily;40350.31231;40571.31744;40571;10707.6
6681;Bodily;40350.31231;40571.31744;40777;29631.2
6681;Bodily;40350.31231;40571.31744;43376;96010.3
6682;Bodily;38167.84084;38175.19905;38629;108085
6682;Bodily;38167.84084;38175.19905;40051;13558.5
6682;Bodily;38167.84084;38175.19905;41985;7960.26
6683;Bodily;37196.34659;37210.14024;37282;52523.4
6683;Bodily;37196.34659;37210.14024;37789;82648.2
6684;Bodily;42494.85413;42502.51203;42579;43055
6684;Bodily;42494.85413;42502.51203;42654;252944
6685;Bodily;39962.77895;39973.95949;39985;756.651
6685;Bodily;39962.77895;39973.95949;40002;39350.7
6685;Bodily;39962.77895;39973.95949;40772;16599.1
6686;Bodily;43263.72831;43281.08001;43304;1490.44
6686;Bodily;43263.72831;43281.08001;43436;451141
6687;Bodily;43687.89941;43727.39615;43818;38404
6687;Bodily;43687.89941;43727.39615;43818;12131.7
6688;Bodily;42726.70724;42748.19996;43185;2478.35
6689;Bodily;41541.46624;41547.49902;41727;5144.48
6689;Bodily;41541.46624;41547.49902;41811;41005.6
6690;Bodily;37554.54323;37640.86724;37640;84534.8
6690;Bodily;37554.54323;37640.86724;37863;195724
6691;Bodily;43058.74288;43125.59899;43791;9579.83
6692;Bodily;43339.53584;43463.04060;43464;58030.3
6692;Bodily;43339.53584;43463.04060;43701;1293.26
6692;Bodily;43339.53584;43463.04060;43808;53161
6692;Bodily;43339.53584;43463.04060;43818;433593
6693;Bodily;36810.27172;36867.57488;36867;3765.44
6693;Bodily;36810.27172;36867.57488;36932;4598.55
6693;Bodily;36810.27172;36867.57488;36951;74957.8
6694;Bodily;42791.85379;42845.63094;42881;1128.96
6694;Bodily;42791.85379;42845.63094;42953;2125.61
6694;Bodily;42791.85379;42845.63094;43048;13235.9
6694;Bodily;42791.85379;42845.63094;43818;29260.5
6695;Bodily;38348.12791;38394.00965;38665;8716.32
6695;Bodily;38348.12791;38394.00965;39003;19639.6
6696;Bodily;41907.91806;41934.89144;42085;6348.49
6696;Bodily;41907.91806;41934.89144;43818;50949.6
6697;Bodily;38931.67013;38942.30295;39185;119514
6697;Bodily;38931.67013;38942.30295;39282;198821
6697;Bodily;38931.67013;38942.30295;39625;62314.4
6698;Bodily;43077.91429;43142.96299;43217;82236.9
6699;Bodily;42321.23327;42423.96350;42541;10194.2
6699;Bodily;42321.23327;42423.96350;42649;5126.37
6700;Bodily;42491.67120;42558.64159;42558;11686.8
6700;Bodily;42491.67120;42558.64159;43012;30967.6
6701;Bodily;41873.67623;43263.11717;43263;27107.9
6702;Bodily;40986.39519;40987.14517;41012;418749
6702;Bodily;40986.39519;40987.14517;41020;8498.53
6703;Bodily;43498.46385;43544.75022;43818;11928.4
6704;Bodily;38202.31607;38384.40216;38466;33625.9
6704;Bodily;38202.31607;38384.40216;38823;35673.7
6704;Bodily;38202.31607;38384.40216;38884;77222.9
6704;Bodily;38202.31607;38384.40216;43202;26217.5
6705;Bodily;38752.76547;38804.75026;38994;35765.3
6705;Bodily;38752.76547;38804.75026;39153;41485.8
6705;Bodily;38752.76547;38804.75026;39874;9196.18
6706;Bodily;43015.02613;43040.18903;43149;57557.7
6707;Bodily;38220.49564;38261.61377;39185;57263.7
6708;Bodily;39126.71047;39363.08591;39571;1434.75
6708;Bodily;39126.71047;39363.08591;39816;387.307
6708;Bodily;39126.71047;39363.08591;39842;437298
6708;Bodily;39126.71047;39363.08591;40154;1592.58
6708;Bodily;39126.71047;39363.08591;40290;1459.12
6708;Bodily;39126.71047;39363.08591;41029;42165.6
6709;Bodily;40166.98800;40381.60272;40381;33359.7
6709;Bodily;40166.98800;40381.60272;40430;6470.5
6709;Bodily;40166.98800;40381.60272;40469;9507.81
6709;Bodily;40166.98800;40381.60272;42671;729.755
6710;Bodily;41713.73731;41794.10313;41794;736.953
6710;Bodily;41713.73731;41794.10313;41794;1659.18
6710;Bodily;41713.73731;41794.10313;41882;22002.5
6710;Bodily;41713.73731;41794.10313;41985;1964.75
6710;Bodily;41713.73731;41794.10313;43468;6793.51
6711;Bodily;43460.42730;43671.22273;43671;33250
6711;Bodily;43460.42730;43671.22273;43780;64007.4
6711;Bodily;43460.42730;43671.22273;43818;8087.29
6712;Bodily;38017.82537;38153.65056;38183;1577.65
6712;Bodily;38017.82537;38153.65056;38259;2827.41
6712;Bodily;38017.82537;38153.65056;38456;2454.41
6712;Bodily;38017.82537;38153.65056;38503;29013.7
6713;Bodily;38533.89033;38596.99627;38816;64619.2
6713;Bodily;38533.89033;38596.99627;39403;8318.26
6714;Bodily;41663.98950;41687.54796;41862;890.074
6714;Bodily;41663.98950;41687.54796;41945;5027.67
6714;Bodily;41663.98950;41687.54796;43555;408314
6715;Bodily;38025.33746;38034.35250;38260;37717.2
6715;Bodily;38025.33746;38034.35250;40401;29840.7
6715;Bodily;38025.33746;38034.35250;43025;34296.1
6716;Bodily;43430.39509;43540.79886;43540;6978.24
6716;Bodily;43430.39509;43540.79886;43552;3152.74
6716;Bodily;43430.39509;43540.79886;43818;8429.45
6717;Bodily;37908.62620;37915.75035;38083;184814
6717;Bodily;37908.62620;37915.75035;38221;5337.31
6717;Bodily;37908.62620;37915.75035;40275;41547.5
6718;Bodily;38235.44067;38292.64832;38436;1720.41
6718;Bodily;38235.44067;38292.64832;43235;1415.75
6719;Bodily;43342.79290;44028.39554;44028;23429.8
6720;Bodily;42591.17514;42620.76534;42705;59024.8
6720;Bodily;42591.17514;42620.76534;42876;103619
6720;Bodily;42591.17514;42620.76534;43003;5116.58
6721;Bodily;42845.19661;42869.74474;43077;29153.5
6721;Bodily;42845.19661;42869.74474;43200;4589.61
6722;Bodily;37304.86247;37350.46629;37411;49782.5
6722;Bodily;37304.86247;37350.46629;38020;132682
6722;Bodily;37304.86247;37350.46629;40106;45998.9
6723;Bodily;39880.38473;40044.97291;40044;9250.01
6723;Bodily;39880.38473;40044.97291;40269;8938.43
6724;Bodily;39348.01880;39392.56361;39410;59060.4
6725;Bodily;39102.37171;39190.28207;39222;33632.1
6725;Bodily;39102.37171;39190.28207;39351;6807.17
6725;Bodily;39102.37171;39190.28207;39403;25684.1
6725;Bodily;39102.37171;39190.28207;39417;3150.65
6725;Bodily;39102.37171;39190.28207;40908;11041.8
6726;Bodily;38887.71084;38927.90832;39205;674305
6726;Bodily;38887.71084;38927.90832;39605;20026.8
6727;Bodily;37004.81458;37015.33713;37182;1341.08
6727;Bodily;37004.81458;37015.33713;37419;7222.27
6727;Bodily;37004.81458;37015.33713;38246;18804.3
6727;Bodily;37004.81458;37015.33713;38898;16821.7
6728;Bodily;38976.12637;38997.17496;39038;174964
6728;Bodily;38976.12637;38997.17496;39056;93619.1
6728;Bodily;38976.12637;38997.17496;39484;21545.5
6729;Bodily;38432.93470;38451.50069;38522;484653
6729;Bodily;38432.93470;38451.50069;38579;21223.6
6729;Bodily;38432.93470;38451.50069;39094;25575.1
6730;Bodily;40093.81562;40182.39431;40246;99923.7
6730;Bodily;40093.81562;40182.39431;40517;125633
6731;Bodily;40787.88271;40812.86642;41104;926.721
6732;Bodily;41817.57219;41849.37199;42044;8626.68
6732;Bodily;41817.57219;41849.37199;42417;1.3213e+06
6733;Bodily;40804.64467;40819.00732;40924;10525.9
6733;Bodily;40804.64467;40819.00732;40935;18745.2
6733;Bodily;40804.64467;40819.00732;41096;7482.41
6733;Bodily;40804.64467;40819.00732;41370;19756.8
6734;Bodily;37146.76871;37286.72668;37320;29724.8
6734;Bodily;37146.76871;37286.72668;38081;160345
6735;Bodily;39874.29026;40067.20372;40067;29317.8
6735;Bodily;39874.29026;40067.20372;40067;134675
6735;Bodily;39874.29026;40067.20372;40067;900.612
6735;Bodily;39874.29026;40067.20372;40067;3488.11
6735;Bodily;39874.29026;40067.20372;40819;102656
6735;Bodily;39874.29026;40067.20372;41232;2932.86
6736;Bodily;42638.02663;42812.45161;42812;4244.89
6736;Bodily;42638.02663;42812.45161;42871;29110
6736;Bodily;42638.02663;42812.45161;42874;597010
6736;Bodily;42638.02663;42812.45161;43131;7985.89
6737;Bodily;38324.88919;38344.64471;38406;5603.71
6737;Bodily;38324.88919;38344.64471;40710;10955.8
6738;Bodily;43311.34454;43565.57829;43565;11134.4
6738;Bodily;43311.34454;43565.57829;43565;27185.7
6739;Bodily;38289.49635;38301.65032;38328;35628.9
6739;Bodily;38289.49635;38301.65032;38598;55218.6
6739;Bodily;38289.49635;38301.65032;38836;15878.4
6740;Bodily;39469.64863;39603.15875;43818;59527.2
6741;Bodily;43051.10129;43053.97105;43122;4986.97
6741;Bodily;43051.10129;43053.97105;43549;468459
6742;Bodily;40426.03183;40434.95394;40812;252688
6742;Bodily;40426.03183;40434.95394;41257;80542.8
6743;Bodily;41864.55333;41897.66328;41897;9055.51
6743;Bodily;41864.55333;41897.66328;42011;73840.8
6743;Bodily;41864.55333;41897.66328;42019;23191.6
6743;Bodily;41864.55333;41897.66328;42466;273233
6744;Bodily;42404.28918;42408.08392;42586;109796
6744;Bodily;42404.28918;42408.08392;42878;50710.2
6744;Bodily;42404.28918;42408.08392;42921;7082.96
6744;Bodily;42404.28918;42408.08392;43818;5629.57
6745;Bodily;42174.89784;42185.18666;42303;3696.15
6745;Bodily;42174.89784;42185.18666;42581;356705
6746;Bodily;39943.58858;40315.04167;40315;6551.51
6746;Bodily;39943.58858;40315.04167;41340;2228.66
6747;Bodily;42749.22864;42780.93772;42780;476.887
6747;Bodily;42749.22864;42780.93772;43513;3826.49
6748;Bodily;43756.98783;43780.83272;43818;16411.8
6749;Bodily;41928.64132;42060.84410;42060;3048.71
6749;Bodily;41928.64132;42060.84410;42060;12432.1
6749;Bodily;41928.64132;42060.84410;42237;51726.3
6749;Bodily;41928.64132;42060.84410;42469;61680.4
6750;Bodily;36669.53640;36967.89242;36967;3409.05
6750;Bodily;36669.53640;36967.89242;36967;5153.09
6750;Bodily;36669.53640;36967.89242;36967;68875
6750;Bodily;36669.53640;36967.89242;37178;67049.1
6750;Bodily;36669.53640;36967.89242;37341;196085
6750;Bodily;36669.53640;36967.89242;38723;19034.5
6751;Bodily;39934.93215;39937.87187;39960;6019.39
6751;Bodily;39934.93215;39937.87187;40310;6118.01
6751;Bodily;39934.93215;39937.87187;40880;5809.07
6752;Bodily;37560.65873;37640.78319;37697;27672.3
6752;Bodily;37560.65873;37640.78319;38299;32670.1
6752;Bodily;37560.65873;37640.78319;39440;4733.33
6753;Bodily;38487.17130;38493.12221;40399;12173
6753;Bodily;38487.17130;38493.12221;41539;45994.9
6753;Bodily;38487.17130;38493.12221;43077;20657.3
6754;Bodily;40942.16507;40947.45931;41029;2172.51
6754;Bodily;40942.16507;40947.45931;41199;674.967
6754;Bodily;40942.16507;40947.45931;41256;2999.9
6755;Bodily;36756.83247;36757.91850;36922;179856
6755;Bodily;36756.83247;36757.91850;37108;176137
6755;Bodily;36756.83247;36757.91850;37362;257420
6756;Bodily;42988.74064;43005.87830;43188;46790.4
6756;Bodily;42988.74064;43005.87830;43740;7433.08
6756;Bodily;42988.74064;43005.87830;43818;148764
6757;Bodily;42311.69765;42443.27595;42563;33191.4
6757;Bodily;42311.69765;42443.27595;42571;9669.96
6757;Bodily;42311.69765;42443.27595;42649;176159
6758;Bodily;39361.30720;39376.69952;39395;4798.47
6759;Bodily;37967.71235;37976.23030;38580;11511.3
6760;Bodily;42555.73198;42633.16503;42928;26591.4
6760;Bodily;42555.73198;42633.16503;43192;29233.6
6760;Bodily;42555.73198;42633.16503;43209;12334.6
6761;Bodily;43752.18861;44215.15670;44215;192445
6761;Bodily;43752.18861;44215.15670;44215;21125.1
6762;Bodily;43490.43559;43495.22598;43687;4114.83
6762;Bodily;43490.43559;43495.22598;43716;6220.88
6762;Bodily;43490.43559;43495.22598;43818;356024
6762;Bodily;43490.43559;43495.22598;43818;33546.3
6763;Bodily;41033.79267;41059.12213;41240;20932.8
6763;Bodily;41033.79267;41059.12213;41324;249.559
6764;Bodily;36615.95869;36707.73550;36769;91204.8
6764;Bodily;36615.95869;36707.73550;36861;6228.75
6764;Bodily;36615.95869;36707.73550;37026;4827.66
6765;Bodily;38264.67836;38271.52620;38960;3781.97
6766;Bodily;41923.20705;41925.50870;42625;9241.3
6766;Bodily;41923.20705;41925.50870;43358;3163.74
6767;Bodily;40859.52251;40895.75345;41262;4213.81
6768;Bodily;36998.53189;37036.21653;37541;7524.91
6769;Bodily;38931.06148;38964.37816;39102;292084
6769;Bodily;38931.06148;38964.37816;39705;505.356
6770;Bodily;42112.52837;42113.53367;42299;66531.6
6770;Bodily;42112.52837;42113.53367;42437;44860.5
6771;Bodily;39566.63359;39589.90258;39682;173056
6771;Bodily;39566.63359;39589.90258;39800;14331.3
6771;Bodily;39566.63359;39589.90258;40679;32881.4
6772;Bodily;36817.22811;36901.90637;36901;7780.32
6773;Bodily;38625.50201;38651.90070;39722;1264.94
6774;Bodily;39682.08451;39860.41078;39995;52063.9
6775;Bodily;38517.61165;38571.43599;38650;64882
6775;Bodily;38517.61165;38571.43599;38983;2810.33
6775;Bodily;38517.61165;38571.43599;39851;51822.5
6776;Bodily;39498.33051;39518.14961;39633;12683.7
6776;Bodily;39498.33051;39518.14961;39689;7852.55
6776;Bodily;39498.33051;39518.14961;40166;9407.17
6777;Bodily;43457.66823;43503.27213;43664;23692.5
6777;Bodily;43457.66823;43503.27213;43818;2449.09
6777;Bodily;43457.66823;43503.27213;43818;14887.6
6778;Bodily;39401.10954;39456.46124;39474;15069.3
6778;Bodily;39401.10954;39456.46124;39877;57677.6
6779;Bodily;41949.85595;42004.67389;42084;63491.4
6779;Bodily;41949.85595;42004.67389;42159;134900
6780;Bodily;38021.22377;38033.10853;38080;9494.97
6781;Bodily;40534.52364;40543.87298;40684;2561.45
6781;Bodily;40534.52364;40543.87298;40773;40198.3
6781;Bodily;40534.52364;40543.87298;40775;19446.7
6781;Bodily;40534.52364;40543.87298;41000;18626.1
6781;Bodily;40534.52364;40543.87298;43818;641.123
6782;Bodily;41759.34926;42047.52280;42047;3529.91
6782;Bodily;41759.34926;42047.52280;42461;11517.4
6783;Bodily;40296.30443;40314.69380;40385;22445.7
6783;Bodily;40296.30443;40314.69380;40514;204617
6784;Bodily;37911.78170;37915.32159;37989;72027.9
6784;Bodily;37911.78170;37915.32159;38122;2199.89
6785;Bodily;37585.19535;37629.96553;37756;13213.4
6785;Bodily;37585.19535;37629.96553;37806;681965
6785;Bodily;37585.19535;37629.96553;38398;6950.99
6785;Bodily;37585.19535;37629.96553;40451;13009.3
6786;Bodily;41879.89725;42098.36802;42098;12741
6786;Bodily;41879.89725;42098.36802;42118;24004.8
6786;Bodily;41879.89725;42098.36802;42172;1512.97
